"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","Senior Design Project","","2.0","Lecture","29273D","001","2:00-4:50pm","Thursday","24","0","0","John Mai","DRB351"
"BME-501","Advanced Topics in Biomedical Systems","","4.0 units","Lecture","29275D","034","9:30-10:50am","Mon, Wed","20","0","0","Stan Yamashiro","DEN@Viterbi"
"","","","","Lecture","29280D","048","10:00-11:20am","Mon, Wed","31","0","0","Stan Yamashiro","RTH109"
"BME-502","Advanced Studies of the Nervous System","","4.0 units","Lecture","29285D","034","2:00-3:20pm","Tue, Thu","10","0","0","Jennifer Treweek","DEN@Viterbi"
"","","","","Lecture","29290D","048","2:00-3:20pm","Tue, Thu","70","0","0","Jennifer Treweek","OHE120"
"BME-504","Neuromuscular and Bio-Robotic Systems","","4.0 units","Lecture","29295D","048","2:00-3:50pm","Mon, Wed","30","0","0","Francisco Valero-Cuevas","KAP158"
"","","","","Discussion","29294R","048","1:00-1:50pm","Wednesday","25","0","0","","SGM226"
"BME-505aL","Laboratory Projects in Biomedical Engineering","","4.0 units","Lecture-Lab","29282D","048","12:30-2:20pm","Friday","28","0","0","Brent Liu","GFS207"
"BME-511","Physiological Control Systems","","4.0 units","Lecture","29296D","034","2:00-3:50pm","Mon, Wed","70","0","0","Michael Khoo","DEN@Viterbi"
"","","","","Discussion","29297R","034","4:00-4:50pm","Monday","60","0","0","","DEN@Viterbi"
"","","","","Lecture","29298D","048","2:00-3:50pm","Mon, Wed","45","0","0","Michael Khoo","OHE100B"
"","","","","Discussion","29299R","048","4:00-4:50pm","Monday","70","0","0","","OHE132"
"BME-513","Signal and Systems Analysis","","4.0 units","Lecture","29287D","048","2:00-3:50pm","Tue, Thu","37","0","0","Vasilis Marmarelis","DMC203"
"BME-514","Physiological Signals and Data Analytics","P","4.0 units","Lecture","29288D","048","2:00-3:50pm","Mon, Wed","13","0","0","Michael Khoo","HED103"
"BME-521","Thermal and Biological Transport Phenomena I","","4.0 units","Lecture","28895R","048","10:00-11:50am","Mon, Wed","25","0","0","Satwindar Sadhal","OHE120"
"","","","","Lecture","28897D","034","10:00-11:50am","Mon, Wed","10","0","0","Satwindar Sadhal","DEN@Viterbi"
"BME-527","Integration of Medical Imaging Systems","","4.0 units","Lecture","29305D","034","12:00-1:50pm","Tue, Thu","20","0","0","Brent Liu","DEN@Viterbi"
"","","","","Lecture","29306D","048","12:00-1:50pm","Tue, Thu","33","0","0","Brent Liu","OHE120"
"BME-533","Seminar in Bioengineering","","1.0 units, max 3","Lecture","29315D","034","11:00-12:20pm","Friday","11","0","0","Megan McCain","DEN@Viterbi"
"","","","","Lecture","29316D","048","11:00-12:20pm","Friday","45","0","0","Megan McCain","RTH109"
"BME-535L","Ultrasonic Imaging","","4.0 units","Lecture","29322D","048","2:00-3:20pm","Mon, Fri","15","0","0","Qifa Zhou","KAP164"
"","","","","Lab","29323R","048","2:00-4:50pm","Tuesday","15","0","0","","OFFICE"
"BME-559","Nanomedicine and Drug Delivery","","4.0 units","Lecture","29279D","048","10:00-11:50am","Tue, Thu","17","0","0","Eun Ji Chung","DRB145"
"BME-590","Directed Research","","1.0-12.0 units","Lecture","29330D","048","TBA","","28","0","0","Megan McCain","OFFICE"
"BME-594a","Master's Thesis","","2.0 units","Lecture","29335D","048","TBA","","15","0","0","Megan McCain","OFFICE"
"BME-594b","Master's Thesis","P","2.0 units","Lecture","29340D","048","TBA","","15","0","0","Megan McCain","OFFICE"
"BME-594z","Master's Thesis","P","0.0 units","Lecture","29345D","048","TBA","","15","0","0","Megan McCain","OFFICE"
"BME-620L","Applied Electrophysiology","P","4.0 units","Lecture","29350D","048","10:00-12:20pm","Friday","12","0","0","Jerry Loeb","KAP150"
"","","","","Lab","29355R","048","1:30-4:50pm","Friday","27","0","0","","DRB351"
"BME-650","Biomedical Measurement and Instrumentation","","4.0 units","Lecture","29360D","048","12:00-1:50pm","Mon, Wed","25","0","0","Jerry Loeb Maral Mousavi","KAP166"
"BME-790","Research","","1.0-12.0 units","Lecture","29370D","048","TBA","","80","0","0","Megan McCain","OFFICE"
"","","","","Lecture","29371D","048","TBA","","50","0","0","Megan McCain","OFFICE"
"BME-794a","Doctoral Dissertation","C","2.0 units","Lecture","29395D","048","TBA","","15","0","0","Megan McCain","OFFICE"
"BME-794b","Doctoral Dissertation","PC","2.0 units","Lecture","29396D","048","TBA","","15","0","0","Megan McCain","OFFICE"
"BME-794c","Doctoral Dissertation","PC","2.0 units","Lecture","29397D","048","TBA","","15","0","0","Megan McCain","OFFICE"
"BME-794d","Doctoral Dissertation","PC","2.0 units","Lecture","29398D","048","TBA","","15","0","0","Megan McCain","OFFICE"
"BME-794z","Doctoral Dissertation","PC","0.0 units","Lecture","29399D","048","TBA","","15","0","0","Megan McCain","OFFICE"
