"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"PSYC-301L","Cognitive Processes","P","4.0 units","Lecture-Lab","52481R","001","10:00-11:50am","Tue, Thu","51","0","0","Vitaliya Droutman","SSL202"
"","","","","Lecture-Lab","52482R","001","4:00-5:50pm","Mon, Wed","120","0","0","Bryan Shilowich","THH301"
"PSYC-304L","Sensation and Perception","P","4.0 units","Lecture-Lab","52487R","001","2:00-3:50pm","Tue, Thu","30","0","0","Clayton Stephenson","WPH205"
"PSYC-305","Learning and Memory","P","4.0 units","Lecture","52500R","001","10:00-11:50am","Tue, Thu","50","0","0","Clayton Stephenson","THH208"
"PSYC-314L","Experimental Research Methods","P","4.0 units","Lecture","52527R","001","12:30-1:50pm","Tue, Thu","48","0","0","Kyoung sook Kim","VPD105"
"","","","","Lab","52528R","001","6:00-7:50pm","Wednesday","25","0","0","","KOH208"
"","","","","Lab","52529R","001","6:00-7:50pm","Thursday","25","0","0","","KOH208"
"","","","","Lecture","52524R","001","8:30-9:50am","Tue, Thu","50","0","0","Clayton Stephenson","SSL202"
"","","","","Lab","52525R","001","2:00-3:50pm","Thursday","25","0","0","","KOH208"
"","","","","Lab","52526R","001","10:00-11:50am","Wednesday","25","0","0","","KOH208"
"PSYC-316L","Non-Experimental Research Methods","P","4.0 units","Lecture","52619R","001","2:00-3:20pm","Mon, Wed","50","0","0","Bryan Shilowich","SGM601"
"","","","","Lab","52652R","001","8:00-9:50am","Wednesday","25","0","0","","KOH208"
"","","","","Lab","52654R","001","12:00-1:50pm","Monday","25","0","0","","WPHB36"
"","","","","Lecture","52655R","001","8:30-9:50am","Mon, Wed","50","0","0","Bryan Shilowich","GFS118"
"","","","","Lab","52656R","001","12:00-1:50pm","Wednesday","25","0","0","","KOH208"
"","","","","Lab","52657R","001","10:00-11:50am","Friday","25","0","0","","WPHB36"
"PSYC-326","Behavioral Neuroscience","P","4.0 units","Lecture","52535R","001","2:00-3:50pm","Tue, Thu","50","0","0","Shirin Birjandi","SOSB4"
"PSYC-336L","Developmental Psychology","P","4.0 units","Lecture-Lab","52540R","001","10:00-11:50am","Mon, Wed","75","0","0","Michael Cameron","SOSB46"
"","","","","Lecture-Lab","52541R","001","2:00-3:50pm","Tue, Thu","70","0","0","Vitaliya Droutman","ZHS352"
"","","","","Lecture-Lab","52542R","001","6:00-7:50pm","Tue, Thu","70","0","0","Vitaliya Droutman","ZHS352"
"PSYC-337L","Adult Development and Aging","P","4.0 units","Lecture-Lab","52543R","001","3:30-4:50pm","Tue, Thu","38","0","0","David Walsh","SGM601"
"PSYC-353g","Close Relationships","P","4.0 units","Lecture","52547R","001","10:00-11:50am","Tue, Thu","68","0","0","Miranda Barone","VPD105"
"","","","","Lecture","52548R","001","8:00-9:50am","Tue, Thu","68","0","0","Miranda Barone","VPD105"
"PSYC-355","Social Psychology","P","4.0 units","Lecture","52560R","001","2:00-3:50pm","Tue, Thu","125","0","0","Miranda Barone","THH202"
"","","","","Lecture","52562R","001","11:00-12:50pm","Mon, Wed","70","0","0","Elisa Baek","GFS106"
"PSYC-360","Psychological Disorders","P","4.0 units","Lecture","52565R","001","4:00-5:50pm","Mon, Wed","75","0","0","David Schwartz","GFS106"
"","","","","Lecture","52566R","001","2:00-3:50pm","Tue, Thu","72","0","0","Sourena Haj-Mohamadi","THH208"
"","","","","Lecture","52567R","001","8:30-10:20am","Mon, Wed","60","0","0","Iony Ezawa","DMC156"
"","","","","Lecture","52569R","001","4:00-5:50pm","Tue, Thu","72","0","0","Sourena Haj-Mohamadi","LVL17"
"PSYC-361","Introduction to Clinical Psychology","P","4.0 units","Lecture","52564R","001","10:00-11:50am","Tue, Thu","41","0","0","Gerald Davison","KAP144"
"PSYC-363","Criminal Behavior","P","4.0 units","Lecture","52561R","001","3:30-6:50pm","Monday","32","0","0","Lorraine Cuadra","KAP148"
"PSYC-367g","Stress, Health, and the Mind-Body Connection","PM","4.0 units","Lecture","52568R","001","10:00-11:50am","Tue, Thu","30","0","0","Bruna Klein","DMC152"
"","","","","Lecture","52571R","001","2:00-3:50pm","Tue, Thu","30","0","0","Bruna Klein","DMC157"
"PSYC-406","Psycholinguistics","P","4.0 units","Lecture","38861R","001","11:00-12:20pm","Tue, Thu","25","0","0","","OFFICE"
"PSYC-424","Neuropsychology","PC","4.0 units","Lecture","52629R","001","10:00-11:50am","Mon, Wed","25","0","0","Shirin Birjandi","GFS221"
"PSYC-426","Motivated Behaviors and Addiction","P","4.0 units","Lecture","52601R","001","10:00-11:50am","Tue, Thu","30","0","0","John Monterosso","DMC260"
"PSYC-427","Neuropsychopharmacology","P","4.0 units","Lecture","52660R","001","10:00-11:50am","Tue, Thu","25","0","0","Shirin Birjandi","VHE214"
"PSYC-433","Children's Learning and Cognitive Development","P","4.0 units","Lecture","52626R","001","4:00-5:50pm","Mon, Wed","25","0","0","Sandy LaTourrette","KAP165"
"PSYC-434","Intelligence, Problem Solving and Creativity","P","4.0 units","Lecture","52622R","001","10:00-11:50am","Mon, Wed","25","0","0","William Breland","GFS228"
"PSYC-436","Developmental Neuroscience of Human Behavior","P","4.0 units","Lecture","52670R","001","4:00-5:50pm","Tue, Thu","30","0","0","Santiago Morales","SGM226"
"PSYC-437","Adolescent Development","P","4.0 units","Lecture","52620R","001","2:00-3:50pm","Mon, Wed","25","0","0","David Schwartz","KAP167"
"PSYC-440","Foundations of Cognitive Neuroscience","P","4.0 units","Lecture","52442R","001","4:00-5:50pm","Tue, Thu","125","0","0","Jason Zevin","MRF340"
"PSYC-450","Neural Network Models of Social and Cognitive Processes","P","4.0 units","Lecture","52644R","001","10:00-11:50am","Mon, Wed","25","0","0","Stephen Read","KAP113"
"PSYC-452","Social Neuroscience","P","4.0 units","Lecture","52645R","001","10:00-11:50am","Mon, Wed","25","0","0","Leor Hackel","VHE214"
"PSYC-459","Industrial/Organizational Psychology","P","4.0 units","Lecture","52624R","001","5:00-8:50pm","Monday","36","0","0","Maura Harrington Roggero","KAP145"
"PSYC-464","Psychology of Marriage and the Family","P","4.0 units","Lecture","52625R","001","12:30-1:50pm","Tue, Thu","30","0","0","Patricia George","LVL16"
"PSYC-468","Happiness: Research in Neuroscience and Positive Psychology","P","4.0 units","Lecture","52623R","001","10:00-11:50am","Tue, Thu","30","0","0","Patricia George","LVL13"
"PSYC-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","52651D","001","TBA","","10","0","0","Antoine Bechara","OFFICE"
"PSYC-501L","Classic and Modern Statistical Methods I","","4.0 units","Lecture-Lab","52663D","001","11:00-12:20pm","Tue, Thu","28","0","0","Rand Wilcox","SOSB52"
"PSYC-505","Research Methods in Applied Social Psychology","MC","4.0 units","Lecture","52680D","393","TBA","","22","0","0","Meredith Lepley","ONLINE"
"","","","","Lecture","52681D","393","TBA","","22","0","0","Meredith Lepley","ONLINE"
"","","","","Lecture","52756D","001","4:00-7:50pm","Tuesday","32","0","0","","KAP147"
"PSYC-509","Qualitative Research Methods in Applied Psychology","MC","2.0 units","Lecture","52766D","001","10:00-2:00pm","Friday","17","0","0","","DMC108"
"","","","","Lecture","53000D","001","2:30-4:30pm","Friday","17","0","0","","GFS201"
"PSYC-512","Seminar in Social Psychology","","4.0 units","Lecture","52532D","001","2:00-5:50pm","Monday","20","0","0","Daphna Oyserman","KAP159"
"PSYC-514","Psychopathology","","4.0 units","Lecture","52694D","001","9:00-12:50pm","Friday","15","0","0","Jonathan Stange","SGM911"
"PSYC-515","Clinical Assessment","","4.0 units","Lecture","52690D","001","2:00-5:50pm","Monday","8","0","0","Duke Han Jenna Axelrod","OFFICE"
"","","","","Lecture","52691D","001","2:00-5:50pm","Monday","8","0","0","Jenna Axelrod Duke Han","OFFICE"
"PSYC-517","Group Dynamics and Leadership","MC","4.0 units","Lecture","52997D","393","TBA","","15","0","0","Lauren Young","ONLINE"
"PSYC-519","Professional Issues for Clinical Scientists","MC","2.0 units","Lecture","52748D","001","2:00-3:50pm","Wednesday","15","0","0","Brittany Beasley","SGM1030N"
"PSYC-521","Cross Cultural Psychology in Applied Settings","MC","4.0 units","Lecture","52775D","393","TBA","","15","0","0","Michael Nguyen","ONLINE"
"PSYC-523","User Experience (UX) Research","C","4.0 units","Lecture","52780D","393","TBA","","15","0","0","Jason Buhle","ONLINE"
"PSYC-530","Concepts and Principles of Behavior Analysis","","3.0 units","Lecture","52490D","001","10:00-11:50am","Mon, Wed","18","0","0","Megan Aclan","KAP159"
"PSYC-531","Behavioral Assessment","","3.0 units","Lecture","52491D","001","8:00-9:50am","Mon, Wed","18","0","0","Michael Cameron","DMC160"
"PSYC-532","Ethics for Behavior Analysts","","3.0 units","Lecture","52492D","001","2:00-3:20pm","Mon, Wed","19","0","0","Sneha Mathur","KAP138"
"PSYC-533","Applied Developmental Psychology","","4.0 units","Lecture","52495D","001","10:00-11:50am","Mon, Wed","20","0","0","","KAP138"
"PSYC-547","Functional Neuroanatomy","","4.0 units","Lecture","52668D","001","10:00-11:50am","Tue, Thu","12","0","0","Antoine Bechara","WPH204"
"PSYC-550a","Proseminar in Human Behavior","MC","4.0 units","Lecture","52757D","001","2:00-5:50pm","Monday","32","0","0","","DMC205"
"PSYC-551","Decision Neuroscience","","4.0 units","Lecture","52669D","001","2:00-5:50pm","Thursday","15","0","0","Payam Piray","KAP137"
"PSYC-552","Principles of Consumer Psychology","MC","4.0 units","Lecture","52684D","393","TBA","","22","0","0","Steven Westberg","ONLINE"
"","","","","Lecture","52758D","001","4:00-7:50pm","Wednesday","32","0","0","","KAP147"
"","","","","Lecture","52951D","393","TBA","","22","0","0","Steven Westberg","ONLINE"
"PSYC-555","Introduction to Functional Magnetic Resonance Imaging","","4.0 units","Lecture","52499D","001","TBA","","19","0","0","Jonas Kaplan","OFFICE"
"PSYC-565x","Organizational Psychology","MC","4.0 units","Lecture","52759D","001","4:00-7:50pm","Thursday","32","0","0","","DMC158"
"PSYC-571","Foundations of Statistical and Data Analytic Methods in Psychology","","4.0 units","Lecture","52510D","001","10:00-11:50am","Tue, Thu","28","0","0","Canan Ipek","KOH208"
"PSYC-575L","Multilevel Modeling","","4.0 units","Lecture-Lab","52498D","001","10:00-11:50am","Tue, Thu","20","0","0","Hok Chio (Mark) Lai","DMC101"
"PSYC-576","Psycholinguistics","","3.0 units","Lecture","38951D","001","2:00-4:20pm","Thursday","15","0","0","","VHE206"
"PSYC-577","Analysis of Covariance Structures","P","4.0 units","Lecture","52713D","001","10:00-11:50am","Mon, Wed","20","0","0","Christopher Beam","DMC101"
"PSYC-587","Practicum in Applied Behavior Analysis","","1.0-2.0 units, max 10","Lecture","52701D","001","12:00-1:50pm","Wednesday","16","0","0","Michael Cameron","DMC203"
"","","","","Lecture","52702D","001","12:00-1:50pm","Wednesday","18","0","0","Megan Aclan","DMC155"
"PSYC-590","Directed Research","","1.0-12.0 units","Lecture","52734D","001","TBA","","10","0","0","","OFFICE"
"","","","","Lecture","52735D","001","TBA","","10","0","0","Antoine Bechara","OFFICE"
"PSYC-593","Practicum in Teaching Psychology","MC","2.0 units","Lecture","52739D","001","8:00-9:50am","Thursday","20","0","0","Sourena Haj-Mohamadi","KAP167"
"PSYC-594a","Master's Thesis","","2.0 units","Lecture","52736D","001","TBA","","15","0","0","Antoine Bechara","OFFICE"
"","","","","Lecture","52742D","001","12:00-1:50pm","Monday","24","0","0","Jonathan Tarbox","OFFICE"
"PSYC-594b","Master's Thesis","P","2.0 units","Lecture","52737D","001","TBA","","15","0","0","Antoine Bechara","OFFICE"
"PSYC-594z","Master's Thesis","P","0.0 units","Lecture","52738D","001","TBA","","15","0","0","Jonathan Tarbox","OFFICE"
"PSYC-595","Practicum in Clinical Psychology","","1.0-4.0 units, max 12","Lecture","52724D","001","1:00-4:50pm","Friday","5","0","0","Latonya Huey","SGM1030D"
"","","","","Lecture","52743D","001","9:00-12:50pm","Friday","10","0","0","Gerald Davison","SGM1030L"
"PSYC-596","Advanced Behavioral Theory","P","3.0 units","Lecture","52747D","001","2:00-3:50pm","Mon, Wed","20","0","0","Jonathan Tarbox","VHE214"
"PSYC-597","Internship for Curricular Practical Training","MC","1.0-3.0 units, max 3","Lecture","52745D","001","TBA","","5","0","0","Antoine Bechara","OFFICE"
"","","","","Lecture","52746D","001","TBA","","5","0","0","Antoine Bechara","OFFICE"
"PSYC-597a","Capstone Project in Behavioral Analysis","","2.0 units","Lecture","52741D","001","3:30-4:50pm","Mon, Wed","16","0","0","Sneha Mathur","KAP138"
"PSYC-599","Special Topics","","2.0-4.0 units, max 8"
"","Computational Models of Cognition","","4.0","Lecture","52744D","001","2:00-5:50pm","Friday","25","0","0","Nina Rouhani","SGM226"
"PSYC-612","Seminar in Advanced Social Psychology","","4.0 units, max 16","Lecture","52731D","001","2:00-5:50pm","Monday","20","0","0","Leor Hackel","SOSB48"
"PSYC-626","Text as Data","","4.0 units","Lecture","52750D","001","2:00-5:50pm","Thursday","21","0","0","Morteza Dehghani","SGM911"
"PSYC-676","Seminar in Psycholinguistics","","3.0 units, max 12","Lecture","38991D","001","10:00-12:20pm","Thursday","12","0","0","","KAP150"
"PSYC-691a","Internship in Clinical Psychology","","0.0 units","Lecture","52782D","001","TBA","","8","0","0","Darby Saxbe","OFFICE"
"PSYC-695","Advanced Practicum in Clinical Psychology","","1.0-4.0 units, max 12","Lecture","52784D","001","12:00-1:50pm","Tue, Thu","4","0","0","Christopher Beam","SGM1030L"
"","","","","Lecture","52785D","001","12:00-1:50pm","Tue, Thu","4","0","0","","SGM1030L"
"","","","","Lecture","52786D","001","1:00-4:50pm","Tuesday","3","0","0","Brittany Beasley","SGM1030N"
"","","","","Lecture","52787D","001","1:00-4:50pm","Tuesday","3","0","0","Lauren Shapiro","SGM1030N"
"PSYC-696","Externship for Practical Training","MC","0.0 units","Lecture","52799D","001","TBA","","25","0","0","Brittany Beasley","OFFICE"
"PSYC-790","Research","","1.0-12.0 units","Lecture","52790D","001","TBA","","15","0","0","Antoine Bechara","OFFICE"
"PSYC-794a","Doctoral Dissertation","","2.0 units","Lecture","52792D","001","TBA","","15","0","0","Antoine Bechara","OFFICE"
"PSYC-794b","Doctoral Dissertation","P","2.0 units","Lecture","52793D","001","TBA","","12","0","0","Antoine Bechara","OFFICE"
"PSYC-794c","Doctoral Dissertation","P","2.0 units","Lecture","52794D","001","TBA","","10","0","0","Antoine Bechara","OFFICE"
"PSYC-794d","Doctoral Dissertation","P","2.0 units","Lecture","52795D","001","TBA","","10","0","0","Antoine Bechara","OFFICE"
"PSYC-794z","Doctoral Dissertation","P","0.0 units","Lecture","52796D","001","TBA","","10","0","0","Antoine Bechara","OFFICE"
