"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ECON-500","Microeconomic Analysis and Policy","","4.0 units","Lecture","26173D","001","12:00-1:20pm","Tue, Thu","49","0","0","Daniel Bennett","ZHS163"
"","","","","Lecture","26174D","001","4:00-5:20pm","Tue, Thu","34","0","0","Brijesh Pinto","GFS207"
"","","","","Lecture","26175D","001","12:00-1:20pm","Tue, Thu","49","0","0","Ergin Bayrak","THH208"
"","","","","Lecture","26179D","266","4:00-5:20pm","Tue, Thu","16","0","0","Brijesh Pinto","LVL3Y"
"ECON-501","Macroeconomic Analysis and Policy","","4.0 units","Lecture","26109D","266","8:30-9:50am","Tue, Thu","8","0","0","Matthew Delventhal","ZHS163"
"","","","","Lecture","26177D","001","4:00-5:20pm","Mon, Wed","40","0","0","","WPH207"
"","","","","Lecture","26178D","001","12:30-1:50pm","Tue, Thu","36","0","0","Ladan Masoudie","DMC211"
"","","","","Lecture","26219D","001","8:30-9:50am","Tue, Thu","45","0","0","Matthew Delventhal","ZHS163"
"ECON-504","Game Theory with Economic and Financial Applications","","4.0 units","Lecture","26180D","266","12:00-1:20pm","Mon, Wed","6","0","0","Yilmaz Kocer","KAP163"
"","","","","Lecture","26181D","001","12:00-1:20pm","Mon, Wed","40","0","0","Yilmaz Kocer","KAP163"
"ECON-508","Neurofinance","","4.0 units","Lecture","26183D","001","2:00-3:20pm","Mon, Wed","50","0","0","Giorgio Coricelli","WPHB28"
"ECON-513","Practice of Econometrics","","4.0 units","Lecture","26185D","001","4:00-5:20pm","Mon, Wed","38","0","0","Manochehr Rashidian","KAP144"
"","","","","Lecture","26186D","001","8:00-9:20am","Mon, Wed","49","0","0","Dong Woo Hahm","SSL202"
"","","","","Lecture","26269D","266","4:00-5:20pm","Mon, Wed","7","0","0","Manochehr Rashidian","KAP144"
"","","","","Lecture","26279D","001","4:30-5:50pm","Mon, Wed","45","0","0","Geert Ridder","WPHB28"
"ECON-515","Time Series Analysis","","4.0 units","Lecture","26187D","001","10:00-11:20am","Tue, Thu","46","0","0","Ratika Narag","SOSB4"
"","","","","Lecture","26191D","266","10:00-11:20am","Tue, Thu","6","0","0","Ratika Narag","SOSB4"
"ECON-564","Introduction to Market Design","","4.0 units","Lecture","26209D","001","12:00-1:20pm","Mon, Wed","42","0","0","Nicolas Lambert","GFS207"
"ECON-570","Big Data Econometrics","","4.0 units","Lecture","26201D","001","2:00-3:20pm","Mon, Wed","59","0","0","Dong Woo Hahm","SSL202"
"","","","","Lecture","26341D","001","8:30-9:50am","Tue, Thu","49","0","0","","THH116"
"","","","","Lecture","26342D","266","2:00-3:20pm","Mon, Wed","7","0","0","Dong Woo Hahm","SSL202"
"ECON-571","Economics of Digital Platforms","","4.0 units","Lecture","26251D","001","9:30-10:50am","Tue, Thu","49","0","0","Ziyi Qiu","ZHS252"
"","","","","Lecture","26252D","001","12:00-1:20pm","Tue, Thu","45","0","0","Ziyi Qiu","THH116"
"ECON-577","Foundations of Financial Economics","","4.0 units","Lecture","26202D","001","2:00-3:50pm","Mon, Wed","35","0","0","Steven Sapra","KAP147"
"ECON-581","Industrial Organization, Innovation and Applications","","4.0 units","Lecture","26208D","001","2:00-3:20pm","Tue, Thu","49","0","0","Ziyi Qiu","DMC156"
"ECON-584","Economic Consulting and Applied Econometrics","","4.0 units","Lecture","26205D","001","12:00-1:20pm","Mon, Wed","45","0","0","Jeffrey Dubin","DMC102"
"","","","","Lecture","26343D","266","12:00-1:20pm","Mon, Wed","10","0","0","Jeffrey Dubin","DMC102"
"ECON-585","Advanced Economics Consulting and Antitrust Methods","P","4.0 units","Lecture","26204D","001","8:00-9:20am","Mon, Wed","49","0","0","Jeffrey Dubin","DMC102"
"ECON-590","Directed Research","","1.0-12.0 units","Lecture","26206D","001","TBA","Mon, Wed","10","0","0","","OFFICE"
"ECON-593x","Practicum in Teaching the Liberal Arts","MC","2.0 units","Lecture","26207D","001","6:00-7:30pm","Tuesday","21","0","0","","KAP141"
"ECON-596","Internship for Curricular Practical Training","C","1.0-3.0 units, max 3","Lecture","26305D","001","TBA","","15","0","0","","OFFICE"
"ECON-601","Microeconomic Theory I","","4.0 units","Lecture","26216D","001","2:00-3:50pm","Mon, Wed","19","0","0","Nicolas Lambert Jonathan Libgober","KAP305"
"ECON-602","Macroeconomic Theory I","","4.0 units","Lecture","26217D","001","12:00-1:50pm","Tue, Thu","21","0","0","Caroline Betts Monica Morlacco","KAP319"
"ECON-608","Advanced Neuroeconomics","","4.0 units","Lecture","26227D","001","2:00-4:50pm","Tuesday","15","0","0","Giorgio Coricelli",""
"ECON-611","Probability and Statistics for Economists","","4.0 units","Lecture","26231D","001","4:00-5:50pm","Tue, Thu","20","0","0","Geert Ridder","GFS210"
"ECON-613","Economic and Financial Time Series I","P","4.0 units","Lecture","26234D","001","4:00-6:50pm","Thursday","25","0","0","Hyungsik Roger Moon","GFS104"
"ECON-620L","Experimental Methods I","","4.0 units","Lecture-Lab","26246D","001","1:00-3:50pm","Monday","15","0","0","Isabelle Brocas","KAP335"
"ECON-636","Health Economics I","","4.0 units","Lecture","26249D","001","2:00-3:50pm","Mon, Wed","25","0","0","","KAP165"
"ECON-641","Empirical Analysis of Economic Development","P","4.0 units","Lecture","26248D","001","9:00-11:50am","Wednesday","15","0","0","Vittorio Bassi","HED103"
"ECON-642","Poverty, Human Resources and Economic Development","P","4.0 units","Lecture","26250D","001","12:00-1:20pm","Tue, Thu","15","0","0","John Strauss","KAP305"
"ECON-650","International Trade Theory","P","4.0 units","Lecture","26256D","001","9:00-11:50am","Friday","15","0","0","Thomas Chaney Monica Morlacco","KAP319"
"ECON-686a","Empirical Methods in Economics","","4.0 units","Lecture","26281D","001","10:00-11:20am","Tue, Thu","20","0","0","Timothy Armstrong Daniel Bennett John Strauss","KAP305"
"ECON-688","Empirical Industrial Organization","P","4.0 units","Lecture","26278D","001","2:00-4:50pm","Thursday","15","0","0","","KAP305"
"ECON-690","Seminar in Economic Theory","","2.0 units, max 8","Lecture","26280D","001","4:00-5:30pm","Monday","15","0","0","Nicolas Lambert","KAP319"
"ECON-691","Seminar in Econometrics","","2.0 units, max 8","Lecture","26282D","001","3:30-5:00pm","Friday","15","0","0","Yuehao Bai","KAP319"
"ECON-692","Seminar in Economic Development","","2.0 units, max 8","Lecture","26284D","001","2:00-3:30pm","Wednesday","15","0","0","","KAP319"
"ECON-693","Seminar in Applied Economics and Public Policy","","2.0 units, max 8","Lecture","26286D","001","2:00-3:20pm","Thursday","15","0","0","Juan Carrillo","KAP319"
"ECON-694","Seminar in Dynamic Economics","","2.0 units, max 8","Lecture","26288D","001","3:30-5:00pm","Thursday","15","0","0","Marianne Andries Thomas Chaney","KAP319"
"ECON-696","Empirical Microeconomics Seminar","MC","2.0 units, max 8","Lecture","26296D","001","2:00-3:20pm","Tuesday","25","0","0","","KAP319"
"ECON-700","Research on Frontier Economics","","2.0 units, max 8"
"","Applied Micro Reading Group","","2.0","Lecture","26292D","001","12:30-1:50pm","Wednesday","15","0","0","Paulina Oliva","KAP305"
"","Applied Micro Reading Group","","2.0","Lecture","26293D","001","2:00-3:20pm","Thursday","15","0","0","Vittorio Bassi","KAP335"
"","Econometrics Reading Group","","2.0","Lecture","26295D","001","10:00-11:20am","Friday","15","0","0","Geert Ridder","KAP335"
"","Macro Reading Group","","2.0","Lecture","26297D","001","12:00-1:20pm","Wednesday","15","0","0","Marianne Andries Thomas Chaney","KAP319"
"","Micro Reading Group","","2.0","Lecture","26299D","001","12:00-1:20pm","Monday","15","0","0","Jonathan Libgober","KAP305"
"ECON-794a","Doctoral Dissertation","","2.0 units","Lecture","26298D","001","TBA","","19","0","0","","OFFICE"
"ECON-794b","Doctoral Dissertation","P","2.0 units","Lecture","26300D","001","TBA","","24","0","0","","OFFICE"
"ECON-794c","Doctoral Dissertation","P","2.0 units","Lecture","26302D","001","TBA","","15","0","0","","OFFICE"
"ECON-794d","Doctoral Dissertation","P","2.0 units","Lecture","26304D","001","TBA","","15","0","0","","OFFICE"
"ECON-794z","Doctoral Dissertation","P","0.0 units","Lecture","26306D","001","TBA","","10","0","0","","OFFICE"
