"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","Human Values and Belief Systems","","4.0","Lecture","64320R","001","9:30-10:50am","Tue, Thu","3","0","0","Evelyn Boria-Rivera","GFS222"
"","Education and Intellectual Development","","4.0","Lecture","64325R","001","9:30-10:50am","Tue, Thu","3","0","0","Elizabeth Durst","GFS104"
"","Issues in Aesthetics","","4.0","Lecture","64330R","001","9:30-10:50am","Tue, Thu","3","0","0","Maya Garabedian","GFS216"
"","Issues in Law and Social Justice","","4.0","Lecture","64332R","001","9:30-10:50am","Tue, Thu","3","0","0","Taiyaba Husain","SOSB38"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64335R","001","9:30-10:50am","Tue, Thu","3","0","0","Brett Gordon","THH211"
"","Issues in Sustainability","","4.0","Lecture","64340R","001","9:30-10:50am","Tue, Thu","3","0","0","William Gorski","GFS112"
"","Issues in Law and Social Justice","","4.0","Lecture","64345R","001","9:30-10:50am","Tue, Thu","3","0","0","Mary Traester","GFS210"
"","Technology &amp; Social Change","","4.0","Lecture","64350R","001","9:30-10:50am","Tue, Thu","3","0","0","Patti Taylor","THH205"
"","Issues in Aesthetics","","4.0","Lecture","64355R","001","9:30-10:50am","Tue, Thu","3","0","0","Jessica Piazza","GFS114"
"","Community Engagement","","4.0","Lecture","64360R","001","9:30-10:50am","Tue, Thu","3","0","0","Benjamin Pack","GFS212"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64365R","001","9:30-10:50am","Tue, Thu","3","0","0","Christopher Muniz","GFS204"
"","Health and Healing","","4.0","Lecture","64370R","001","10:00-10:50am","MWF","3","0","0","Taly Matejka","GFS210"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64375R","001","10:00-10:50am","MWF","3","0","0","Sarah Orem","GFS216"
"","Education and Intellectual Development","","4.0","Lecture","64380R","001","10:00-10:50am","MWF","3","0","0","Ali Pearl","GFS217"
"","Community Engagement","","4.0","Lecture","64385R","001","10:00-10:50am","MWF","3","0","0","Emily Artiano","GFS204"
"","Health and Healing","","4.0","Lecture","64390R","001","10:00-10:50am","MWF","3","0","0","Pamela Albanese","GFS113"
"","Education and Intellectual Development","","4.0","Lecture","64395R","001","10:00-10:50am","MWF","3","0","0","Cory Nelson","THH211"
"","Issues in Aesthetics","","4.0","Lecture","64400R","001","10:00-10:50am","MWF","3","0","0","Shana Kraynak","GFS213"
"","Health and Healing","","4.0","Lecture","64405R","001","10:00-10:50am","MWF","3","0","0","Rowan Bayne","GFS218"
"","Issues in Work and Working Life","","4.0","Lecture","64415R","001","10:00-10:50am","MWF","3","0","0","Ryan Boyd","THH209"
"","Education and Intellectual Development","","4.0","Lecture","64425R","001","10:00-10:50am","MWF","3","0","0","Jim Clements","GFS229"
"","Issues in Aesthetics","","4.0","Lecture","64430R","001","11:00-11:50am","MWF","3","0","0","Shana Kraynak","GFS112"
"","Issues in Contemporary Economics","","4.0","Lecture","64435R","001","11:00-11:50am","MWF","3","0","0","Andrew De Silva","GFS210"
"","Issues in Law and Social Justice","","4.0","Lecture","64440R","001","11:00-11:50am","MWF","3","0","0","Deanna Rivera","GFS114"
"","Issues in Sustainability","","4.0","Lecture","64445R","001","11:00-11:50am","MWF","3","0","0","Rochelle Gold","GFS218"
"","Community Engagement","","4.0","Lecture","64450R","001","11:00-11:50am","MWF","3","0","0","Emily Artiano","GFS217"
"","Education and Intellectual Development","","4.0","Lecture","64455R","001","11:00-11:50am","MWF","3","0","0","Deborah Sims","THH211"
"","Issues in Aesthetics","","4.0","Lecture","64460R","001","11:00-11:50am","MWF","3","0","0","Leah Pate","GFS205"
"","Technology &amp; Social Change","","4.0","Lecture","64465R","001","11:00-11:50am","MWF","3","0","0","Eric Rawson","GFS113"
"","Issues in Aesthetics","","4.0","Lecture","64468R","001","11:00-11:50am","MWF","3","0","0","Jeffrey Chisum","GFS111"
"","Health and Healing","","4.0","Lecture","64470R","001","11:00-11:50am","MWF","3","0","0","Pamela Albanese","THH209"
"","Issues in Aesthetics","","4.0","Lecture","64475R","001","11:00-11:50am","MWF","3","0","0","Michael Bunn","GFS223"
"","Technology &amp; Social Change","","4.0","Lecture","64477R","001","11:00-11:50am","MWF","3","0","0","LauraAnne Carroll-Adler","DMC254"
"","Education and Intellectual Development","","4.0","Lecture","64480R","001","11:00-11:50am","MWF","3","0","0","Jim Clements","GFS229"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64485R","001","11:00-11:50am","MWF","3","0","0","Daniel Dissinger","GFS202"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64490R","001","11:00-12:20pm","Tue, Thu","3","0","0","Tanvi Patel","THH211"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64495R","001","11:00-12:20pm","Tue, Thu","3","0","0","Amanda Hobmeier","GFS111"
"","Human Values and Belief Systems","","4.0","Lecture","64500R","001","11:00-12:20pm","Tue, Thu","3","0","0","Carlos Antonio Delgado","GFS114"
"","Issues in Aesthetics","","4.0","Lecture","64505R","001","11:00-12:20pm","Tue, Thu","3","0","0","April Davidauskis","GFS109"
"","Education and Intellectual Development","","4.0","Lecture","64510R","001","11:00-12:20pm","Tue, Thu","3","0","0","Elizabeth Durst","GFS216"
"","Issues in Sustainability","","4.0","Lecture","64515R","001","11:00-12:20pm","Tue, Thu","3","0","0","Rebecca Fullan","GFS104"
"","Issues in Aesthetics","","4.0","Lecture","64520R","001","11:00-12:20pm","Tue, Thu","3","0","0","Maya Garabedian","GFS210"
"","Issues in Sustainability","","4.0","Lecture","64525R","001","11:00-12:20pm","Tue, Thu","3","0","0","William Gorski","GFS112"
"","Issues in Law and Social Justice","","4.0","Lecture","64530R","001","11:00-12:20pm","Tue, Thu","3","0","0","Mary Traester","GFS113"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64535R","001","11:00-12:20pm","Tue, Thu","3","0","0","Michelle Rosado","GFS222"
"","Community Engagement","","4.0","Lecture","64540R","001","11:00-12:20pm","Tue, Thu","3","0","0","Benjamin Pack","GFS212"
"","Community Engagement","","4.0","Lecture","64545R","001","11:00-12:20pm","Tue, Thu","3","0","0","Alison Minami","GFS218"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64550R","001","12:00-12:50pm","MWF","3","0","0","Sarah Orem","GFS113"
"","Issues in Work and Working Life","","4.0","Lecture","64555R","001","12:00-12:50pm","MWF","3","0","0","Zen Dochterman","THH117"
"","Issues in Contemporary Economics","","4.0","Lecture","64560R","001","12:00-12:50pm","MWF","3","0","0","Andrew De Silva","THH211"
"","Education and Intellectual Development","","4.0","Lecture","64565R","001","12:00-12:50pm","MWF","3","0","0","Deborah Sims","GFS202"
"","Issues in Aesthetics","","4.0","Lecture","64570R","001","12:00-12:50pm","MWF","3","0","0","Leah Pate","GFS221"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64575R","001","12:00-12:50pm","MWF","3","0","0","Noor Hashem","GFS218"
"","Issues in Aesthetics","","4.0","Lecture","64580R","001","12:00-12:50pm","MWF","3","0","0","Jeffrey Chisum","GFS217"
"","Issues in Aesthetics","","4.0","Lecture","64585R","001","12:00-12:50pm","MWF","3","0","0","Michael Bunn","GFS229"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64590R","001","12:00-12:50pm","MWF","3","0","0","Daniel Dissinger","GFS205"
"","Technology &amp; Social Change","","4.0","Lecture","64592R","001","12:00-12:50pm","MWF","3","0","0","LauraAnne Carroll-Adler","THH203"
"","Health and Healing","","4.0","Lecture","64595R","001","12:00-12:50pm","MWF","3","0","0","Amanda Scharf","GFS112"
"","Education and Intellectual Development","","4.0","Lecture","64600R","001","12:00-12:50pm","MWF","3","0","0","Ali Pearl","GFS111"
"","Issues in Sustainability","","4.0","Lecture","64605R","001","12:00-12:50pm","MWF","3","0","0","Corinna Schroeder","GFS114"
"","Health and Healing","","4.0","Lecture","64610R","001","12:00-12:50pm","MWF","3","0","0","Vanessa Osborne","GFS201"
"","Health and Healing","","4.0","Lecture","64615R","001","12:00-12:50pm","MWF","3","0","0","Taly Matejka","GFS216"
"","Issues in Contemporary Economics","","4.0","Lecture","64620R","001","12:00-12:50pm","MWF","3","0","0","Rory Lukins","THH209"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64625R","001","12:30-1:50pm","Tue, Thu","3","0","0","Tanvi Patel","GFS113"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64630R","001","12:30-1:50pm","Tue, Thu","3","0","0","Amanda Hobmeier","GFS112"
"","Issues in Law and Social Justice","","4.0","Lecture","64632R","001","12:30-1:50pm","Tue, Thu","3","0","0","Taiyaba Husain","THH209"
"","Human Values and Belief Systems","","4.0","Lecture","64635R","001","12:30-1:50pm","Tue, Thu","3","0","0","Carlos Antonio Delgado","THH203"
"","Issues in Aesthetics","","4.0","Lecture","64640R","001","12:30-1:50pm","Tue, Thu","3","0","0","April Davidauskis","GFS201"
"","Education and Intellectual Development","","4.0","Lecture","64645R","001","12:30-1:50pm","Tue, Thu","3","0","0","Elizabeth Durst","GFS104"
"","Issues in Sustainability","","4.0","Lecture","64650R","001","12:30-1:50pm","Tue, Thu","3","0","0","Rebecca Fullan","KAP140"
"","Technology &amp; Social Change","","4.0","Lecture","64655R","001","12:30-1:50pm","Tue, Thu","3","0","0","Patti Taylor","GFS111"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64660R","001","12:30-1:50pm","Tue, Thu","3","0","0","Michelle Rosado","THH211"
"","Issues in Aesthetics","","4.0","Lecture","64665R","001","12:30-1:50pm","Tue, Thu","3","0","0","Jessica Piazza","THH117"
"","Community Engagement","","4.0","Lecture","64670R","001","12:30-1:50pm","Tue, Thu","3","0","0","Benjamin Pack","GFS210"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64675R","001","12:30-1:50pm","Tue, Thu","3","0","0","Christopher Muniz","GFS212"
"","Community Engagement","","4.0","Lecture","64680R","001","12:30-1:50pm","Tue, Thu","3","0","0","Alison Minami","GFS114"
"","Issues in Aesthetics","","4.0","Lecture","64685R","001","12:30-1:50pm","Tue, Thu","3","0","0","Mitra Parineh","GFS216"
"","Health and Healing","","4.0","Lecture","64690R","001","12:30-1:50pm","Tue, Thu","3","0","0","Ryan Leack","GFS218"
"","Issues in Aesthetics","","4.0","Lecture","64695R","001","12:30-1:50pm","Tue, Thu","3","0","0","Arsalan ul Haq","GFS217"
"","Issues in Law and Social Justice","","4.0","Lecture","64700R","001","1:00-1:50pm","MWF","3","0","0","Deanna Rivera","THH209"
"","Issues in Sustainability","","4.0","Lecture","64705R","001","1:00-1:50pm","MWF","3","0","0","Corinna Schroeder","GFS112"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64710R","001","1:00-1:50pm","MWF","3","0","0","Daniel Dissinger","GFS205"
"","Health and Healing","","4.0","Lecture","64715R","001","1:00-1:50pm","MWF","3","0","0","Amanda Scharf","GFS217"
"","Issues in Work and Working Life","","4.0","Lecture","64720R","001","1:00-1:50pm","MWF","3","0","0","Zen Dochterman","GFS216"
"","Health and Healing","","4.0","Lecture","64730R","001","1:00-1:50pm","MWF","3","0","0","Taly Matejka","DMC104"
"","Issues in Contemporary Economics","","4.0","Lecture","64735R","001","1:00-1:50pm","MWF","3","0","0","Rory Lukins","GFS111"
"","Technology &amp; Social Change","","4.0","Lecture","64740R","001","1:00-1:50pm","MWF","3","0","0","Eric Rawson","GFS201"
"","Technology &amp; Social Change","","4.0","Lecture","64745R","001","1:00-1:50pm","MWF","3","0","0","LauraAnne Carroll-Adler","THH215"
"","Issues in Aesthetics","","4.0","Lecture","64750R","001","1:00-1:50pm","MWF","3","0","0","Michael Bunn","THH113"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64765R","001","1:00-1:50pm","MWF","3","0","0","Noor Hashem","THH211"
"","Community Engagement","","4.0","Lecture","64775R","001","2:00-3:20pm","Mon, Wed","3","0","0","Michelle Meyers","GFS212"
"","Technology &amp; Social Change","","4.0","Lecture","64780R","001","2:00-3:20pm","Mon, Wed","3","0","0","Maddox Pennington","GFS217"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64785R","001","2:00-3:20pm","Mon, Wed","3","0","0","Keasha Worthen","GFS216"
"","Issues in Work and Working Life","","4.0","Lecture","64795R","001","2:00-3:20pm","Mon, Wed","3","0","0","Luke Church","GFS107"
"","Issues in Law and Social Justice","","4.0","Lecture","64800R","001","2:00-3:20pm","Mon, Wed","3","0","0","Gino Conti","GFS205"
"","Human Values and Belief Systems","","4.0","Lecture","64805R","001","2:00-3:20pm","Mon, Wed","3","0","0","Sean Cosgrove","GFS210"
"","Human Values and Belief Systems","","4.0","Lecture","64810R","001","2:00-3:20pm","Mon, Wed","3","0","0","Sandra Ross","GFS114"
"","Human Values and Belief Systems","","4.0","Lecture","64820R","001","2:00-3:20pm","Mon, Wed","3","0","0","Kristie Guillen","GFS218"
"","Technology &amp; Social Change","","4.0","Lecture","64835R","001","2:00-3:20pm","Tue, Thu","3","0","0","Amanda Bloom","GFS217"
"","Issues in Sustainability","","4.0","Lecture","64837R","001","2:00-3:20pm","Tue, Thu","3","0","0","William Gorski","GFS107"
"","Issues in Law and Social Justice","","4.0","Lecture","64840R","001","2:00-3:20pm","Tue, Thu","3","0","0","Mary Traester","GFS201"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64845R","001","2:00-3:20pm","Tue, Thu","3","0","0","Michelle Rosado","GFS104"
"","Issues in Aesthetics","","4.0","Lecture","64850R","001","2:00-3:20pm","Tue, Thu","3","0","0","Jessica Piazza","GFS212"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64855R","001","2:00-3:20pm","Tue, Thu","3","0","0","Christopher Muniz","THH209"
"","Community Engagement","","4.0","Lecture","64860R","001","2:00-3:20pm","Tue, Thu","3","0","0","Alison Minami","GFS108"
"","Issues in Aesthetics","","4.0","Lecture","64865R","001","2:00-3:20pm","Tue, Thu","3","0","0","Mitra Parineh","THH115"
"","Health and Healing","","4.0","Lecture","64870R","001","2:00-3:20pm","Tue, Thu","3","0","0","Ryan Leack","GFS218"
"","Issues in Aesthetics","","4.0","Lecture","64875R","001","2:00-3:20pm","Tue, Thu","3","0","0","Arsalan ul Haq","GFS202"
"","Community Engagement","","4.0","Lecture","64885R","001","3:30-4:50pm","Mon, Wed","3","0","0","Michelle Meyers","GFS217"
"","Technology &amp; Social Change","","4.0","Lecture","64890R","001","3:30-4:50pm","Mon, Wed","3","0","0","Maddox Pennington","GFS216"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64895R","001","3:30-4:50pm","Mon, Wed","3","0","0","Keasha Worthen","GFS212"
"","Issues in Work and Working Life","","4.0","Lecture","64910R","001","3:30-4:50pm","Mon, Wed","3","0","0","Luke Church","GFS204"
"","Issues in Law and Social Justice","","4.0","Lecture","64915R","001","3:30-4:50pm","Mon, Wed","3","0","0","Gino Conti","GFS218"
"","Human Values and Belief Systems","","4.0","Lecture","64920R","001","3:30-4:50pm","Mon, Wed","3","0","0","Sandra Ross","GFS114"
"","Human Values and Belief Systems","","4.0","Lecture","64923R","001","3:30-4:50pm","Mon, Wed","3","0","0","Kristie Guillen","GFS205"
"","Technology &amp; Social Change","","4.0","Lecture","64935R","001","3:30-4:50pm","Tue, Thu","3","0","0","Amanda Bloom","GFS216"
"","Health and Healing","","4.0","Lecture","64940R","001","3:30-4:50pm","Tue, Thu","3","0","0","Ryan Leack","GFS217"
"","Issues in Aesthetics","","4.0","Lecture","64945R","001","3:30-4:50pm","Tue, Thu","3","0","0","Arsalan ul Haq","GFS201"
"","Issues in Law and Social Justice","","4.0","Lecture","64981R","001","5:00-6:20pm","Mon, Wed","3","0","0","Gino Conti","SOSB43"
"","Technology &amp; Social Change","","4.0","Lecture","64986R","001","5:00-6:20pm","Tue, Thu","3","0","0","Amanda Bloom","GFS111"
"","Issues in Aesthetics","","4.0","Lecture","64420R","001","10:00-10:50am","MWF","3","0","0","Jeffrey Chisum","GFS112"
"WRIT-320","Experiential Learning","P","2.0 units, max 8"
"","Competitive Moot Court","","2.0","Lecture","64995D","001","10:00-12:00pm","Tuesday","12","0","0","Antonio Elefano","KAP150"
"WRIT-340","Advanced Writing","P","4.0 units"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65000R","001","8:30-9:50am","Mon, Wed","19","0","0","Justin Bibler","GFS111"
"","Advanced Writing for Visual and Performing Arts","","4.0","Lecture","65005D","001","8:30-9:50am","Mon, Wed","19","0","0","Scott Smith","THH209"
"","Advanced Writing: Food Studies","","4.0","Lecture","65010R","001","8:30-9:50am","Mon, Wed","19","0","0","Stephanie Payne","GFS107"
"","Advanced Writing: Writing Sustainability into Action","","4.0","Lecture","65015R","001","8:30-9:50am","Mon, Wed","19","0","0","Liz Blomstedt","GFS202"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65025R","001","8:00-9:20am","Tue, Thu","19","0","0","Lilit Keshishyan","GFS217"
"","Advanced Writing for Pre-Law Students","","4.0","Lecture","65040R","001","8:00-9:20am","Tue, Thu","19","0","0","Nathalie Joseph","GFS218"
"","Advanced Writing for Pre-Law Students","","4.0","Lecture","65041R","001","9:00-9:50am","MWF","19","0","0","Stephen Mack","GFS105"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65045R","001","9:30-10:50am","Tue, Thu","19","0","0","David Tomkins","GFS220"
"","Advanced Writing for Natural Sciences","","4.0","Lecture","65050R","001","9:30-10:50am","Tue, Thu","19","0","0","William Feuer","GFS105"
"","Advanced Writing for Visual and Performing Arts","","4.0","Lecture","65055D","001","9:30-10:50am","Tue, Thu","19","0","0","Laurie Fisher","GFS218"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65060R","001","9:30-10:50am","Tue, Thu","19","0","0","Lilit Keshishyan","GFS217"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65065R","001","9:30-10:50am","Tue, Thu","19","0","0","Matthew Manson","GFS108"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65070R","001","9:30-10:50am","Tue, Thu","19","0","0","Dana Santoscoy","GFS109"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65075R","001","10:00-11:50am","Mon, Wed","19","0","0","Justin Bibler","GFS107"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65080R","001","10:00-10:50am","MWF","19","0","0","Mark Marino","GFS108"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65085R","001","10:00-10:50am","MWF","19","0","0","Jessica Cantiello","GFS105"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65090R","001","10:00-10:50am","MWF","19","0","0","Ellen Wayland-Smith","GFS205"
"","Advanced Writing for Pre-Law Students","","4.0","Lecture","65093R","001","10:00-10:50am","MWF","19","0","0","Alisa Sanchez","GFS109"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65095R","001","10:00-10:50am","MWF","19","0","0","Indra Mukhopadhyay","GFS212"
"","Advanced Writing for Economics","","4.0","Lecture","65100R","001","10:00-10:50am","MWF","19","0","0","Tamara Black","THH115"
"","Advanced Writing for Economics","","4.0","Lecture","65105R","001","11:00-11:50am","MWF","19","0","0","Tamara Black","GFS108"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65106R","001","11:00-11:50am","MWF","19","0","0","Mark Marino","GFS220"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65115R","001","11:00-11:50am","MWF","19","0","0","Jennifer Bankard","GFS109"
"","Advanced Writing for Economics","","4.0","Lecture","65116R","001","11:00-11:50am","MWF","19","0","0","Tamara Black","GFS216"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65120R","001","11:00-11:50am","MWF","19","0","0","Jessica Cantiello","GFS104"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65122R","001","11:00-11:50am","MWF","19","0","0","Alexis Landau","GFS201"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65125R","001","11:00-11:50am","MWF","19","0","0","James Condon","THH115"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65126R","001","11:00-11:50am","MWF","19","0","0","Ellen Wayland-Smith","GFS212"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65127R","001","11:00-11:50am","MWF","19","0","0","Indra Mukhopadhyay","GFS204"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65130R","001","11:00-12:20pm","Tue, Thu","19","0","0","David Tomkins","GFS217"
"","Advanced Writing for Natural Sciences","","4.0","Lecture","65135R","001","11:00-12:20pm","Tue, Thu","19","0","0","William Feuer","GFS105"
"","Advanced Writing for Visual and Performing Arts","","4.0","Lecture","65140D","001","11:00-12:20pm","Tue, Thu","19","0","0","Laurie Fisher","GFS204"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65145R","001","11:00-12:20pm","Tue, Thu","19","0","0","William Wyatt","GFS205"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65150R","001","11:00-12:20pm","Tue, Thu","19","0","0","Dana Santoscoy","GFS220"
"","Advanced Writing for Editors, Writers, and Publishers","","4.0","Lecture","65155D","001","11:00-12:20pm","Tue, Thu","19","0","0","Sarah Mesle","GFS213"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65160R","001","11:00-12:20pm","Tue, Thu","19","0","0","P.T. McNiff","GFS108"
"","Advanced Writing for Editors, Writers, and Publishers","","4.0","Lecture","65165D","001","12:00-12:50pm","MWF","19","0","0","Amy Meyerson","GFS108"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65170R","001","12:00-12:50pm","MWF","19","0","0","Stephanie Bower","GFS213"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65173R","001","12:00-12:50pm","MWF","19","0","0","Jennifer Bankard","GFS105"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65175R","001","12:00-12:50pm","MWF","19","0","0","Ryan Boyd","GFS104"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65180R","001","12:00-12:50pm","MWF","19","0","0","James Condon","GFS212"
"","Advanced Writing for Pre-Law Students","","4.0","Lecture","65185R","001","12:00-12:50pm","MWF","19","0","0","Alisa Sanchez","GFS210"
"","Advanced Writing for Pre-Law Students","","4.0","Lecture","65186R","001","12:00-12:50pm","MWF","19","0","0","Stephen Mack","GFS223"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65187R","001","12:00-12:50pm","MWF","19","0","0","Alexis Landau","GFS204"
"","Advanced Writing: Moot Court","","4.0","Lecture","65190D","001","12:30-1:50pm","Tue, Thu","19","0","0","Antonio Elefano","GFS107"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65195R","001","12:30-1:50pm","Tue, Thu","19","0","0","William Wyatt","GFS223"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65200R","001","12:30-1:50pm","Tue, Thu","19","0","0","Dana Santoscoy","GFS204"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65205R","001","12:30-1:50pm","Tue, Thu","19","0","0","Lilit Keshishyan","GFS229"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65210R","001","12:30-1:50pm","Tue, Thu","19","0","0","Sarah Mesle","GFS109"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65215R","001","12:30-1:50pm","Tue, Thu","19","0","0","P.T. McNiff","GFS220"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65220R","001","12:30-1:50pm","Tue, Thu","19","0","0","Matthew Manson","GFS213"
"","Advanced Writing: IR and Global Economics","","4.0","Lecture","65225R","001","12:30-1:50pm","Tue, Thu","19","0","0","Nathalie Joseph","GFS202"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65230R","001","1:00-1:50pm","MWF","19","0","0","Stephanie Bower","GFS212"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65235R","001","1:00-1:50pm","MWF","19","0","0","Amy Meyerson","GFS229"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65240R","001","1:00-1:50pm","MWF","19","0","0","Jennifer Bankard","GFS204"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65245R","001","1:00-1:50pm","MWF","19","0","0","James Condon","GFS113"
"","Advanced Writing for Pre-Law Students","","4.0","Lecture","65250R","001","1:00-1:50pm","MWF","19","0","0","Alisa Sanchez","GFS114"
"","Advanced Writing for Pre-Law Students","","4.0","Lecture","65251R","001","1:00-1:50pm","MWF","19","0","0","Stephen Mack","THH117"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65255R","001","2:00-3:20pm","Mon, Wed","19","0","0","Chris Belcher","GFS220"
"","Advanced Writing for Visual and Performing Arts","","4.0","Lecture","65260D","001","2:00-3:20pm","Mon, Wed","19","0","0","Scott Smith","GFS213"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65265R","001","2:00-3:20pm","Mon, Wed","19","0","0","Shefali Rajamannar","THH214"
"","Advanced Writing: Food Studies","","4.0","Lecture","65270R","001","2:00-3:20pm","Mon, Wed","19","0","0","Stephanie Payne","GFS108"
