"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"IR-401","The United Nations and World Order","","4.0 units","Lecture","37913D","001","2:00-3:20pm","Mon, Wed","19","0","0","Douglas Becker","DMC111"
"IR-402","Theories of War","","4.0 units","Lecture","37920D","001","12:00-1:20pm","Mon, Wed","19","0","0","Megan Becker","DMC211"
"IR-412","Applied Data Science for International Relations 1","","2.0 units","Lecture","37926R","001","10:00-11:50am","Monday","19","0","0","Benjamin A.T. Graham","DMC259"
"IR-431","Commercial and Financial Globalization-Trends, Challenges","","4.0 units","Lecture","37936D","001","8:30-9:50am","Mon, Wed","19","0","0","Joshua Aizenman","DMC206"
"IR-443","Formulation of U.S. Foreign Policy","","4.0 units","Lecture","37944D","001","9:30-10:50am","Tue, Thu","19","0","0","Jeffrey Fields","THH207"
"IR-447w","Cities of the Middle East","","4.0 units","Lecture","41501R","001","2:00-3:20pm","Tue, Thu","19","0","0","Bandar Alsaeed","VPD107"
"IR-454","The International Political Economy of Development","","4.0 units","Lecture","37948D","001","5:00-7:50pm","Tuesday","19","0","0","Carol Wise","DMC254"
"IR-455","The Political Economy of Autocracy","","4.0 units","Lecture","37968D","001","2:00-4:50pm","Wednesday","19","0","0","","DMC161"
"IR-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","37962D","001","TBA","","10","0","0","","OFFICE"
"IR-499","Special Topics","","2.0-4.0 units, max 8"
"","Democracy, Economic Growth and Human Security in Contemporary Africa","","4.0","Lecture","37922D","001","5:00-7:50pm","Wednesday","19","0","0","Brett Carter","DMC259"
